Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst
21903593926,2,Spouse,Female,50,illiterate,,,employed,Married
21903593926,3,Child,Female,14,literate,Yes,Secondary,Student,Married
21903593929,1,Head,Male,51,literate,No,Secondary,employed,Married
21903593929,2,Spouse,Female,50,illiterate,,,Housewife,Married
21903593929,3,Child,Male,23,literate,Yes,Master,Student,Married
21903593929,4,Child,Male,20,literate,Yes,College,Student,Single
21903593929,5,SonDaughter_inLaw,Female,16,literate,No,Secondary,employed,Married
21903593932,1,Head,Male,38,literate,No,Elemantry,employed,Married
21903593932,2,Spouse,Female,37,illiterate,,,employed,Married
21903593932,3,Child,Female,12,literate,Yes,Secondary,Student,Single
21903593932,4,Child,Male,0,,,,,
21903593935,1,Head,Male,43,literate,No,Elemantry,employed,Married
21903593935,2,Spouse,Female,40,literate,No,Elemantry,employed,Married
21903593935,3,Child,Male,23,literate,No,HighSchool,employed,Single
21903593935,4,Child,Male,15,literate,Yes,HighSchool,employed,Single
21903593935,5,Child,Female,5,,,,,
21903593935,6,Parent,Male,83,illiterate,,,IncomeWOJob,Married
21903593935,7,Parent,Female,79,illiterate,,,Housewife,Married
21903593938,1,Head,Male,50,literate,No,Elemantry,employed,Married
21903593938,2,Spouse,Female,50,illiterate,,,employed,Married
21903593938,3,Child,Male,12,literate,Yes,Elemantry,Student,Single
21903593941,1,Head,Male,82,illiterate,,,IncomeWOJob,Widowed
21903593941,2,Child,Female,48,illiterate,,,employed,Single
21903593941,3,Child,Female,45,illiterate,,,employed,Single
21903593941,4,Child,Female,34,literate,No,Elemantry,employed,Single
21903593941,5,Child,Female,38,literate,No,Elemantry,Housewife,Married
21904594326,1,Head,Male,66,illiterate,,,employed,Single
21904594327,1,Head,Male,47,literate,No,Elemantry,employed,Married
21904594327,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
21904594327,3,Child,Male,14,literate,Yes,Secondary,Student,Single
21904594335,1,Head,Male,38,literate,No,Elemantry,employed,Married
21904594335,2,Spouse,Female,27,literate,No,Elemantry,Housewife,Married
21904594335,3,Child,Male,10,literate,Yes,Elemantry,Student,Married
21904594335,4,Child,Female,7,literate,Yes,Elemantry,,
21904594335,5,Child,Male,0,,,,,
21904594335,6,Parent,Female,79,illiterate,,,Other,Widowed
21904594336,1,Head,Male,30,literate,No,Secondary,employed,Single
21904594336,2,Parent,Female,72,illiterate,,,Housewife,Widowed
21904594338,1,Head,Male,73,illiterate,,,IncomeWOJob,Married
21904594338,2,Spouse,Female,65,illiterate,,,Housewife,Married
21904594341,1,Head,Male,73,illiterate,,,IncomeWOJob,Married
21904594341,2,Spouse,Female,64,illiterate,,,Housewife,Married
21904594725,1,Head,Male,57,literate,No,Elemantry,employed,Married
21904594725,2,Spouse,Female,47,literate,No,Elemantry,employed,Married
21904594725,3,Child,Male,24,literate,No,College,employed,Single
21904594725,4,Child,Male,15,literate,Yes,Secondary,Student,Single
21904594730,1,Head,Male,39,literate,No,Diploma,employed,Married
21904594730,2,Spouse,Female,24,literate,No,Diploma,Housewife,Married
21904594730,3,Child,Female,5,,,,,
21904594730,4,Child,Male,0,,,,,
21904594732,1,Head,Male,40,literate,No,Secondary,employed,Married
21904594732,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
21904594732,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
21904594732,4,Child,Male,0,,,,,
21904594735,1,Head,Male,58,literate,No,Elemantry,employed,Married
21904594735,2,Spouse,Female,46,literate,No,Elemantry,employed,Married
21904594735,3,Child,Male,19,literate,No,Diploma,employed,Single
21904594738,1,Head,Male,52,literate,No,Elemantry,employed,Married
21904594738,2,Spouse,Female,47,literate,No,Elemantry,Housewife,Married
21904594738,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
21904594741,1,Head,Male,49,literate,No,Elemantry,employed,Married
21904594741,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
21904594741,3,Child,Male,25,literate,No,College,employed,Single
21904594741,4,Child,Female,18,literate,Yes,HighSchool,Student,Single
21904595125,1,Head,Male,42,literate,No,Secondary,employed,Married
21904595125,2,Spouse,Female,34,literate,No,Secondary,Housewife,Married
21904595125,3,Child,Female,15,literate,Yes,HighSchool,Student,Married
21904595125,4,Child,Male,2,,,,,
21904595127,1,Head,Male,48,literate,No,Elemantry,employed,Married
21904595127,2,Spouse,Female,41,literate,No,Elemantry,employed,Married
21904595127,3,Child,Female,9,literate,Yes,Elemantry,,
21904595127,4,Child,Female,1,,,,,
21904595127,5,Child,Female,17,literate,Yes,HighSchool,Student,Married
21904595132,1,Head,Male,91,literate,No,Elemantry,IncomeWOJob,Married
21904595132,2,Spouse,Female,81,illiterate,,,Housewife,Married
21904595135,1,Head,Male,58,literate,No,Elemantry,employed,Married
21904595135,2,Spouse,Female,49,literate,No,Elemantry,employed,Married
21904595138,1,Head,Male,47,illiterate,,,employed,Married
21904595138,2,Spouse,Female,39,literate,No,Elemantry,Housewife,Married
21904595138,3,Child,Male,3,,,,,
21904595141,1,Head,Male,58,literate,No,Elemantry,employed,Married
21904595141,2,Spouse,Female,56,illiterate,,,employed,Married
21904595527,1,Head,Male,31,literate,No,Secondary,employed,Single
21904595527,2,Parent,Female,70,illiterate,,,Housewife,Widowed
21904595529,1,Head,Female,79,illiterate,,,IncomeWOJob,Widowed
21904595532,1,Head,Male,48,literate,No,Elemantry,employed,Married
21904595532,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
21904595532,3,Child,Male,17,literate,No,Secondary,unemployed,Single
21904595532,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
21904595535,1,Head,Male,53,literate,No,Elemantry,employed,Married
21904595535,2,Spouse,Female,48,literate,No,Elemantry,Housewife,Married
21904595535,3,Child,Female,20,literate,No,Diploma,Housewife,Single
21904595535,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
21904595538,1,Head,Male,82,illiterate,,,employed,Married
21904595538,2,Spouse,Female,78,illiterate,,,Other,Married
21904595538,3,Child,Female,36,literate,No,Bachelor,Housewife,Single
21904595538,4,Child,Male,27,literate,No,Secondary,employed,Single
21904595541,1,Head,Male,51,illiterate,,,employed,Married
21904595541,2,Spouse,Female,51,illiterate,,,employed,Married
21904595541,3,Child,Male,30,literate,No,Secondary,employed,Single
21904595541,4,Child,Female,20,literate,No,Diploma,employed,Married
21906595928,1,Head,Male,64,literate,No,Elemantry,IncomeWOJob,Married
21906595928,2,Spouse,Female,62,illiterate,,,Housewife,Married
21906595929,1,Head,Female,80,illiterate,,,IncomeWOJob,Widowed
21906595932,1,Head,Female,87,illiterate,,,IncomeWOJob,Widowed
21906595933,1,Head,Male,75,illiterate,,,employed,Married
21906595933,2,Spouse,Female,70,illiterate,,,employed,Married
21906595938,1,Head,Female,84,illiterate,,,IncomeWOJob,Widowed
21906595941,1,Head,Female,61,literate,No,Elemantry,IncomeWOJob,Divorced
21906595941,2,Sibling,Female,50,illiterate,,,Housewife,Single
21906596328,1,Head,Male,75,illiterate,,,employed,Married
21906596328,2,Spouse,Female,70,illiterate,,,Housewife,Married
21906596328,3,Child,Male,26,literate,No,College,employed,Married
21906596330,1,Head,Male,34,literate,No,Secondary,employed,Married
21906596330,2,Spouse,Female,34,literate,No,Elemantry,Housewife,Married
21906596330,3,Child,Female,8,literate,Yes,Elemantry,,
21906596330,4,Child,Female,3,,,,,
21906596332,1,Head,Male,58,illiterate,,,employed,Married
21906596332,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
21906596334,1,Head,Male,61,illiterate,,,employed,Married
21906596334,2,Spouse,Female,56,illiterate,,,employed,Married
21906596338,1,Head,Female,74,illiterate,,,IncomeWOJob,Widowed
21906596341,1,Head,Female,24,literate,No,Secondary,Housewife,Married
21906596341,2,Child,Male,8,literate,Yes,Elemantry,,
21906596341,3,Child,Male,6,literate,Yes,Elemantry,,
21906596726,1,Head,Male,38,literate,No,Elemantry,employed,Married
21906596726,2,Spouse,Female,39,literate,No,Secondary,Housewife,Married
21906596726,3,Child,Male,15,literate,No,Elemantry,employed,Single
21906596726,4,Child,Male,8,literate,Yes,Elemantry,,
21906596726,5,Child,Male,0,,,,,
21906596729,1,Head,Male,48,literate,No,Elemantry,employed,Married
21906596729,2,Spouse,Female,43,illiterate,,,Housewife,Married
21906596729,3,Child,Male,22,literate,No,Secondary,employed,Single
21906596729,4,Child,Female,13,literate,Yes,Secondary,Student,Single
21906596731,1,Head,Male,36,literate,No,Elemantry,employed,Married
21906596731,2,Spouse,Female,28,literate,No,Elemantry,employed,Married
21906596731,3,Child,Female,12,literate,Yes,Elemantry,Student,Single
21906596731,4,Child,Female,2,,,,,
21906596735,1,Head,Male,50,literate,No,Elemantry,employed,Married
21906596735,2,Spouse,Female,49,illiterate,,,employed,Married
21906596735,3,Child,Male,24,literate,No,Secondary,employed,Single
21906596735,4,Child,Female,19,literate,No,Secondary,employed,Single
21906596738,1,Head,Male,56,literate,No,Elemantry,employed,Married
21906596738,2,Spouse,Female,43,literate,No,Elemantry,employed,Married
21906596738,3,Child,Male,13,literate,Yes,Secondary,employed,Single
21906596738,4,Child,Female,7,literate,Yes,Elemantry,,
21906596741,1,Head,Male,41,literate,No,Elemantry,employed,Married
21906596741,2,Spouse,Female,39,literate,No,Elemantry,employed,Married
21906596741,3,Child,Male,18,literate,No,Secondary,employed,Married
21906596741,4,Child,Female,12,literate,Yes,Elemantry,Student,Single
21906596741,5,Child,Male,2,,,,,
21907597129,1,Head,Male,41,literate,No,Elemantry,employed,Married
21907597129,2,Spouse,Female,34,literate,No,Elemantry,employed,Married
21907597129,3,Child,Male,9,literate,Yes,Elemantry,,
21907597129,4,Child,Female,3,,,,,
21907597130,1,Head,Male,41,literate,No,College,employed,Married
21907597130,2,Spouse,Female,35,literate,No,Elemantry,employed,Married
21907597130,3,Child,Male,17,literate,Yes,HighSchool,Student,Single
21907597130,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
21907597132,1,Head,Male,63,literate,No,Elemantry,employed,Married
21907597132,2,Spouse,Female,57,literate,No,Elemantry,Housewife,Married
21907597132,3,Child,Male,21,literate,No,Diploma,employed,Single
21907597135,1,Head,Male,60,illiterate,,,employed,Married
21907597135,2,Spouse,Female,60,illiterate,,,Housewife,Married
21907597135,3,Child,Male,32,literate,No,Secondary,employed,Divorced
21907597138,1,Head,Female,51,illiterate,,,IncomeWOJob,Widowed
21907597141,1,Head,Male,35,literate,No,Elemantry,employed,Married
21907597141,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
21907597141,3,Child,Male,7,literate,Yes,Elemantry,,
21908597528,1,Head,Male,59,illiterate,,,employed,Married
21908597528,2,Spouse,Female,51,illiterate,,,employed,Married
21908597528,3,Child,Male,23,literate,No,Diploma,employed,Single
21908597530,1,Head,Female,72,illiterate,,,IncomeWOJob,Widowed
21908597532,1,Head,Male,68,literate,No,Elemantry,employed,Married
21908597532,2,Spouse,Female,69,illiterate,,,employed,Married
21908597532,3,Child,Female,44,literate,No,Diploma,Housewife,Single
21908597534,1,Head,Male,50,literate,No,Elemantry,employed,Married
21908597534,2,Spouse,Female,36,literate,No,Elemantry,Housewife,Married
21908597534,3,Child,Female,16,literate,Yes,HighSchool,Student,Single
21908597534,4,Child,Male,9,literate,Yes,Elemantry,,
21908597534,5,Child,Female,0,,,,,
21908597538,1,Head,Male,70,illiterate,,,IncomeWOJob,Married
21908597538,2,Spouse,Female,76,illiterate,,,Housewife,Married
21908597541,1,Head,Male,33,literate,No,HighSchool,employed,Married
21908597541,2,Spouse,Female,27,literate,No,Diploma,Housewife,Married
21908597541,3,Child,Female,1,,,,,
21908597925,1,Head,Male,75,illiterate,,,IncomeWOJob,Married
21908597925,2,Spouse,Female,66,illiterate,,,Housewife,Married
21908597929,1,Head,Female,72,illiterate,,,IncomeWOJob,Widowed
21908597932,1,Head,Male,60,literate,No,Diploma,IncomeWOJob,Married
21908597932,2,Spouse,Female,55,illiterate,,,Housewife,Married
21908597935,1,Head,Female,54,illiterate,,,IncomeWOJob,Widowed
21908597938,1,Head,Male,42,literate,No,Elemantry,employed,Married
21908597938,2,Spouse,Female,34,literate,No,Elemantry,Housewife,Married
21908597938,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
21908597941,1,Head,Male,94,illiterate,,,IncomeWOJob,Widowed
21908597941,2,Child,Female,55,illiterate,,,IncomeWOJob,Single
21908598325,1,Head,Female,79,illiterate,,,IncomeWOJob,Widowed
21908598326,1,Head,Male,46,literate,No,Diploma,employed,Married
21908598326,2,Spouse,Female,40,literate,No,Diploma,Housewife,Married
21908598334,1,Head,Male,56,literate,No,Elemantry,employed,Married
21908598334,2,Spouse,Female,54,literate,No,Elemantry,Housewife,Married
21908598335,1,Head,Female,73,illiterate,,,IncomeWOJob,Widowed
21908598338,1,Head,Male,65,literate,No,Elemantry,employed,Married
21908598338,2,Spouse,Female,58,illiterate,,,Housewife,Married
21908598338,3,Child,Male,23,literate,No,Diploma,employed,Single
21908598338,4,Child,Female,26,literate,No,Diploma,Housewife,Single
21908598341,1,Head,Female,68,illiterate,,,IncomeWOJob,Widowed
21908598341,2,Child,Male,32,literate,No,Bachelor,Other,Single
21909598725,1,Head,Female,67,illiterate,,,IncomeWOJob,Widowed
21909598725,2,Child,Female,45,literate,No,Elemantry,IncomeWOJob,Single
21909598726,1,Head,Male,41,literate,No,Elemantry,employed,Married
21909598726,2,Spouse,Female,36,literate,No,Elemantry,employed,Married
21909598726,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
21909598726,4,Child,Female,4,,,,,
21909598731,1,Head,Male,39,literate,No,Diploma,employed,Married
21909598731,2,Spouse,Female,30,literate,No,Secondary,Housewife,Married
21909598731,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
21909598731,4,Child,Female,2,,,,,
21909598735,1,Head,Male,54,illiterate,,,employed,Married
21909598735,2,Spouse,Female,49,illiterate,,,employed,Married
21909598735,3,Child,Male,23,literate,No,Elemantry,employed,Married
21909598735,4,SonDaughter_inLaw,Female,20,literate,No,Secondary,employed,Married
21909598735,5,GrandSonDaughter,Male,0,,,,,
21909598738,1,Head,Male,38,literate,No,Elemantry,employed,Married
21909598738,2,Spouse,Female,38,illiterate,,,employed,Married
21909598738,3,Child,Female,15,literate,Yes,HighSchool,Student,Single
21909598738,4,Child,Female,7,literate,Yes,Elemantry,,
21909598738,5,Child,Female,4,,,,,
21909598741,1,Head,Male,36,literate,No,Elemantry,employed,Married
21909598741,2,Spouse,Female,27,literate,No,Elemantry,employed,Married
21909598741,3,Child,Female,8,literate,Yes,Elemantry,,
21909598741,4,Child,Female,4,,,,,
21909599126,1,Head,Male,85,illiterate,,,IncomeWOJob,Married
21909599126,2,Spouse,Female,53,illiterate,,,Housewife,Married
21909599126,3,Child,Male,18,literate,No,Elemantry,employed,Single
21909599129,1,Head,Male,45,illiterate,,,employed,Married
21909599129,2,Spouse,Female,46,illiterate,,,Housewife,Married
21909599129,3,Child,Male,14,literate,Yes,Secondary,Student,Single
21909599129,4,Child,Male,9,literate,Yes,Elemantry,,
21909599129,5,Child,Male,20,literate,No,Secondary,unemployed,Single
21909599132,1,Head,Male,67,illiterate,,,employed,Married
21909599132,2,Spouse,Female,62,illiterate,,,employed,Married
21909599132,3,Child,Female,33,illiterate,,,employed,Single
21909599132,4,Child,Male,28,literate,No,Elemantry,employed,Single
21909599135,1,Head,Male,68,literate,No,Elemantry,employed,Married
21909599135,2,Spouse,Female,65,literate,No,Elemantry,employed,Married
21909599135,3,Child,Female,40,literate,No,Elemantry,employed,Divorced
21909599135,4,Child,Female,37,literate,No,Elemantry,employed,Single
21909599138,1,Head,Male,82,illiterate,,,IncomeWOJob,Married
21909599138,2,Spouse,Female,73,illiterate,,,Housewife,Married
21909599141,1,Head,Male,41,literate,No,Elemantry,employed,Married
21909599141,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
21909599141,3,Child,Female,13,literate,Yes,Secondary,Student,Single
21909599141,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
21909599141,5,Child,Female,4,,,,,
21910599526,1,Head,Male,38,literate,No,Secondary,employed,Married
21910599526,2,Spouse,Female,32,literate,No,Diploma,Housewife,Married
21910599526,3,Child,Male,9,literate,Yes,Elemantry,,
21910599529,1,Head,Male,57,illiterate,,,employed,Married
21910599529,2,Spouse,Female,45,illiterate,,,employed,Married
21910599529,3,Child,Male,18,literate,No,Secondary,employed,Single
21910599529,4,Child,Male,11,literate,Yes,Elemantry,Student,Single
21910599532,1,Head,Male,82,literate,No,Other,IncomeWOJob,Married
21910599532,2,Spouse,Female,82,illiterate,,,Housewife,Married
21910599535,1,Head,Male,42,literate,No,Elemantry,employed,Married
21910599535,2,Spouse,Female,41,literate,No,Elemantry,Housewife,Married
21910599535,3,Child,Female,13,literate,Yes,Secondary,Student,Single
21910599535,4,Child,Female,6,literate,Yes,Elemantry,,
21910599538,1,Head,Male,54,literate,No,Elemantry,employed,Married
21910599538,2,Spouse,Female,49,literate,No,Elemantry,Housewife,Married
21910599541,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married
21910599541,2,Spouse,Female,58,literate,No,Elemantry,employed,Married
21910599926,1,Head,Male,54,literate,No,Elemantry,employed,Divorced
21910599926,2,Child,Male,24,literate,No,HighSchool,employed,Single
21910599929,1,Head,Female,77,illiterate,,,IncomeWOJob,Widowed
21910599929,2,Child,Female,61,illiterate,,,Housewife,Single
21910599932,1,Head,Male,77,illiterate,,,employed,Widowed
21910599932,2,Child,Male,29,literate,No,Diploma,employed,Single
21910599935,1,Head,Female,56,literate,No,Elemantry,IncomeWOJob,Single
21910599938,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married
21910599938,2,Spouse,Female,60,literate,No,Elemantry,Housewife,Married
21910599941,1,Head,Male,83,literate,No,Elemantry,IncomeWOJob,Married
21910599941,2,Spouse,Female,72,illiterate,,,Housewife,Married
22001600326,1,Head,Male,40,literate,No,Secondary,employed,Married
22001600326,2,Spouse,Female,28,literate,No,Secondary,Housewife,Married
22001600326,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
22001600326,4,Child,Male,6,literate,Yes,Elemantry,,
22001600329,1,Head,Male,44,literate,No,Elemantry,employed,Married
22001600329,2,Spouse,Female,44,literate,No,Elemantry,Housewife,Married
22001600329,3,Child,Male,18,literate,No,Secondary,employed,Single
22001600329,4,Child,Male,9,literate,Yes,Elemantry,,
22001600331,1,Head,Male,50,literate,No,Secondary,IncomeWOJob,Married
22001600331,2,Spouse,Female,47,illiterate,,,Housewife,Married
22001600331,3,Child,Male,27,literate,No,Diploma,employed,Single
22001600333,1,Head,Male,28,literate,No,Diploma,employed,Married
22001600333,2,Spouse,Female,23,literate,No,Diploma,Housewife,Married
22001600333,3,Child,Female,0,,,,,
22001600338,1,Head,Male,45,literate,No,Elemantry,employed,Married
22001600338,2,Spouse,Female,45,literate,No,Elemantry,Housewife,Married
22001600338,3,Child,Female,18,literate,No,Diploma,Housewife,Single
22001600338,4,Child,Male,13,literate,Yes,Secondary,Student,Single
22001600338,5,Child,Female,1,,,,,
22001600341,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
22001600729,1,Head,Male,51,literate,No,Elemantry,employed,Married
22001600729,2,Spouse,Female,50,literate,No,Secondary,Housewife,Married
22001600729,3,Child,Male,26,literate,No,Diploma,unemployed,Single
22001600729,4,Child,Female,21,literate,No,Diploma,Housewife,Single
22001600729,5,Child,Female,10,literate,Yes,Elemantry,Student,Single
22001600730,1,Head,Male,55,literate,No,Bachelor,employed,Married
22001600730,2,Spouse,Female,38,literate,No,Bachelor,employed,Married
22001600730,3,Child,Female,20,literate,Yes,Bachelor,Student,Single
22001600730,4,Child,Male,18,literate,Yes,Diploma,Student,Single
22001600733,1,Head,Male,45,literate,No,Diploma,employed,Married
22001600733,2,Spouse,Female,42,literate,No,Secondary,Housewife,Married
22001600733,3,Child,Male,12,literate,Yes,Elemantry,Student,Single
22001600733,4,Child,Female,7,literate,Yes,Elemantry,,
22001600734,1,Head,Male,60,illiterate,,,employed,Married
22001600734,2,Spouse,Female,54,literate,No,Elemantry,employed,Married
22001600734,3,Child,Female,24,literate,No,Diploma,Housewife,Divorced
22001600734,4,Child,Male,18,literate,Yes,Diploma,Student,Single
22001600738,1,Head,Male,72,literate,No,Elemantry,IncomeWOJob,Married
22001600738,2,Spouse,Female,64,literate,No,Elemantry,Housewife,Married
22001601126,1,Head,Male,50,literate,No,Elemantry,IncomeWOJob,Married
22001601126,2,Spouse,Female,50,literate,No,Secondary,Housewife,Married
22001601129,1,Head,Male,60,literate,No,Elemantry,IncomeWOJob,Married
22001601129,2,Spouse,Female,58,literate,No,Elemantry,Housewife,Married
22001601131,1,Head,Female,80,illiterate,,,IncomeWOJob,Widowed
22001601132,1,Head,Male,65,literate,No,College,IncomeWOJob,Married
22001601132,2,Spouse,Female,62,literate,No,Elemantry,Housewife,Married
22001601138,1,Head,Male,70,literate,No,Bachelor,IncomeWOJob,Married
22001601138,2,Spouse,Female,62,literate,No,Elemantry,Housewife,Married
22001601141,1,Head,Female,80,literate,No,Elemantry,IncomeWOJob,Widowed
22002601526,1,Head,Male,78,illiterate,,,IncomeWOJob,Married
22002601526,2,Spouse,Female,67,illiterate,,,Housewife,Married
22002601529,1,Head,Female,81,illiterate,,,IncomeWOJob,Widowed
22002601533,1,Head,Male,82,literate,No,Elemantry,IncomeWOJob,Widowed
22002601534,1,Head,Male,34,literate,No,Elemantry,employed,Married
22002601534,2,Spouse,Female,28,illiterate,,,Housewife,Married
22002601534,3,Child,Female,12,literate,Yes,Secondary,Student,Single
22002601534,4,Child,Female,8,literate,Yes,Elemantry,,
22002601534,5,Child,Male,5,,,,,
22002601538,1,Head,Male,44,literate,No,Elemantry,employed,Married
22002601538,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
22002601538,3,Child,Male,21,literate,No,Diploma,Other,Single
22002601538,4,Child,Female,18,literate,No,Elemantry,Housewife,Single
22002601538,5,Child,Male,10,literate,Yes,Elemantry,Student,Single
22002601538,6,Child,Male,7,literate,Yes,Elemantry,,
22002601541,1,Head,Male,37,literate,No,Secondary,employed,Married
22002601541,2,Spouse,Female,37,literate,No,Diploma,Housewife,Married
22002601541,3,Child,Male,18,literate,Yes,HighSchool,Student,Single
22002601541,4,Child,Male,12,literate,Yes,Secondary,Student,Single
22002601541,5,Child,Female,9,literate,Yes,Elemantry,,
22002601541,6,Child,Male,4,,,,,
22002601926,1,Head,Male,40,literate,No,Elemantry,employed,Married
22002601926,2,Spouse,Female,37,literate,No,Elemantry,Housewife,Married
22002601926,3,Child,Male,19,literate,No,Secondary,unemployed,Single
22002601926,4,Child,Female,15,literate,No,Elemantry,Housewife,Single
22002601926,5,Child,Male,6,literate,Yes,Elemantry,,
22002601926,6,Child,Female,1,,,,,
22002601927,1,Head,Male,82,illiterate,,,IncomeWOJob,Married
22002601927,2,Spouse,Female,53,illiterate,,,Housewife,Married
22002601927,3,Child,Male,21,literate,No,Secondary,employed,Married
22002601931,1,Head,Male,60,illiterate,,,IncomeWOJob,Married
22002601931,2,Spouse,Female,38,illiterate,,,Housewife,Married
22002601931,3,Child,Male,16,literate,No,Elemantry,employed,Single
22002601931,4,Child,Male,5,,,,,
22002601931,5,Child,Male,11,literate,Yes,Elemantry,Student,Single
22002601931,6,Child,Male,6,literate,Yes,Elemantry,,
22002601931,7,Child,Female,18,literate,No,Elemantry,Housewife,Single
22002601931,8,Child,Female,3,,,,,
22002601932,1,Head,Male,70,illiterate,,,IncomeWOJob,Married
22002601932,2,Spouse,Female,60,illiterate,,,Housewife,Married
22002601932,3,Child,Female,18,literate,No,Secondary,Housewife,Married
22002601938,1,Head,Male,50,illiterate,,,employed,Married
22002601938,2,Spouse,Female,39,illiterate,,,Housewife,Married
22002601938,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
22002601938,4,Child,Male,9,literate,Yes,Elemantry,,
22002601938,5,Child,Female,8,literate,Yes,Elemantry,,
22002601938,6,Child,Female,5,,,,,
22002601938,7,Child,Female,2,,,,,
22002601941,1,Head,Male,60,literate,No,Elemantry,employed,Married
22002601941,2,Spouse,Female,40,literate,No,Elemantry,Housewife,Married
22002601941,3,Child,Male,7,literate,Yes,Elemantry,,
22002601941,4,Child,Male,5,,,,,
22002601941,5,Child,Male,13,literate,Yes,Secondary,Student,Single
22002601941,6,Child,Male,11,literate,Yes,Elemantry,Student,Single
22003602325,1,Head,Male,65,literate,No,Elemantry,IncomeWOJob,Married
22003602325,2,Spouse,Female,58,literate,No,Elemantry,Housewife,Married
22003602325,3,Child,Male,28,literate,No,Bachelor,employed,Single
22003602330,1,Head,Male,74,literate,No,Elemantry,IncomeWOJob,Married
22003602330,2,Spouse,Female,56,literate,No,Elemantry,Housewife,Married
22003602330,3,Child,Female,13,literate,Yes,Elemantry,Student,Single
22003602332,1,Head,Male,55,literate,No,Elemantry,IncomeWOJob,Married
22003602332,2,Spouse,Female,55,illiterate,,,Housewife,Married
22003602332,3,Child,Male,25,literate,No,Secondary,employed,Single
22003602336,1,Head,Male,51,illiterate,,,employed,Married
22003602336,2,Spouse,Female,42,literate,No,Elemantry,employed,Married
22003602336,3,Child,Male,27,literate,No,Secondary,employed,Single
22003602336,4,Child,Male,20,literate,No,Secondary,employed,Single
22003602338,1,Head,Male,30,literate,No,Secondary,IncomeWOJob,Married
22003602338,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married
22003602338,3,Child,Male,7,literate,Yes,Elemantry,,
22003602338,4,Child,Female,3,,,,,
22003602341,1,Head,Male,57,literate,No,Elemantry,employed,Married
22003602341,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
22003602341,3,Child,Male,18,literate,Yes,Diploma,Student,Single
22003602727,1,Head,Female,70,illiterate,,,IncomeWOJob,Widowed
22003602733,1,Head,Female,60,literate,No,Elemantry,IncomeWOJob,Widowed
22003602738,1,Head,Male,71,literate,No,Elemantry,employed,Married
22003602738,2,Spouse,Female,60,literate,No,Elemantry,employed,Married
22003602738,3,Child,Male,37,literate,No,Master,employed,Single
22003602741,1,Head,Male,86,literate,No,Elemantry,IncomeWOJob,Widowed
22003603126,1,Head,Male,37,literate,No,Diploma,employed,Married
22003603126,2,Spouse,Female,36,literate,No,Bachelor,Housewife,Married
22003603126,3,Child,Male,9,literate,Yes,Elemantry,,
22003603126,4,Child,Female,2,,,,,
22003603129,1,Head,Male,40,literate,No,Diploma,employed,Married
22003603129,2,Spouse,Female,40,literate,No,Diploma,Housewife,Married
22003603129,3,Child,Male,19,literate,Yes,Bachelor,Student,Single
22003603129,4,Child,Female,13,literate,Yes,Elemantry,Student,Single
22003603131,1,Head,Male,38,literate,No,Diploma,employed,Married
22003603131,2,Spouse,Female,34,literate,No,Diploma,Housewife,Married
22003603131,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
22003603131,4,Child,Female,9,literate,Yes,Elemantry,,
22003603135,1,Head,Male,39,literate,No,Diploma,employed,Married
22003603135,2,Spouse,Female,31,literate,No,Diploma,Housewife,Married
22003603135,3,Child,Female,14,literate,Yes,Secondary,Student,Single
22003603135,4,Child,Male,13,literate,Yes,Secondary,Student,Single
22003603135,5,Child,Male,7,literate,Yes,Elemantry,,
22003603138,1,Head,Male,36,literate,No,Diploma,employed,Married
22003603138,2,Spouse,Female,28,literate,No,Diploma,Housewife,Married
22003603138,3,Child,Female,9,literate,Yes,Elemantry,,
22003603138,4,Child,Female,7,literate,Yes,Elemantry,,
22003603141,1,Head,Male,34,literate,No,Diploma,employed,Married
22003603141,2,Spouse,Female,31,literate,No,Diploma,Housewife,Married
22003603141,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
