Address,member,relation,gender,age,literacy,studying,degree,occupationalst,maritalst
10808101241,1,Head,Male,37,literate,No,Diploma,employed,Married
10808101241,2,Spouse,Female,35,literate,No,Master,Housewife,Married
10808101241,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
10808101629,1,Head,Male,52,literate,No,Master,IncomeWOJob,Married
10808101629,2,Spouse,Female,40,literate,No,Diploma,Housewife,Married
10808101629,3,Child,Female,15,literate,Yes,HighSchool,Student,Single
10808101629,4,Child,Female,4,,,,,
10808101633,1,Head,Male,73,literate,No,HighSchool,IncomeWOJob,Married
10808101633,2,Spouse,Female,64,literate,No,Elemantry,Housewife,Married
10808101634,1,Head,Male,58,literate,No,Diploma,IncomeWOJob,Married
10808101634,2,Spouse,Female,38,literate,No,Master,Housewife,Married
10808101634,3,Child,Female,5,,,,,
10808101634,4,Child,Female,3,,,,,
10808101638,1,Head,Female,66,literate,No,College,IncomeWOJob,Widowed
10808101638,2,Child,Female,35,literate,No,Master,unemployed,Divorced
10808101641,1,Head,Male,65,literate,No,HighSchool,IncomeWOJob,Married
10808101641,2,Spouse,Female,55,literate,No,Elemantry,Housewife,Married
10808101641,3,Child,Male,23,literate,Yes,Bachelor,Student,Married
10808102026,1,Head,Male,50,literate,No,Diploma,employed,Married
10808102026,2,Spouse,Female,48,literate,No,Diploma,Housewife,Married
10808102026,3,Child,Male,19,literate,No,Secondary,unemployed,Single
10808102026,4,Child,Male,21,literate,No,HighSchool,unemployed,Single
10808102029,1,Head,Male,40,illiterate,,,employed,Married
10808102029,2,Spouse,Female,32,illiterate,,,Housewife,Married
10808102029,3,Child,Female,14,illiterate,,,Housewife,Single
10808102029,4,Child,Male,13,literate,Yes,Elemantry,Student,Single
10808102029,5,Child,Male,12,illiterate,,,unemployed,Single
10808102029,6,Child,Male,9,illiterate,,,,
10808102029,7,Child,Male,5,,,,,
10808102029,8,Child,Male,2,,,,,
10808102031,1,Head,Male,33,illiterate,,,employed,Married
10808102031,2,Spouse,Female,31,illiterate,,,Housewife,Married
10808102031,3,Child,Female,13,literate,Yes,Elemantry,Student,Single
10808102031,4,Child,Female,11,literate,Yes,Elemantry,Student,Single
10808102031,5,Child,Female,8,literate,Yes,Elemantry,,
10808102031,6,Child,Male,6,illiterate,,,,
10808102031,7,Child,Male,5,,,,,
10808102031,8,Child,Male,3,,,,,
10808102031,9,Child,Male,1,,,,,
10808102035,1,Head,Male,65,literate,No,Elemantry,employed,Married
10808102035,2,Spouse,Female,64,literate,No,Elemantry,Housewife,Married
10808102038,1,Head,Male,42,literate,No,Bachelor,employed,Married
10808102038,2,Spouse,Female,40,literate,No,Bachelor,Housewife,Married
10808102038,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
10808102038,4,Child,Female,5,,,,,
10808102041,1,Head,Male,48,literate,No,Elemantry,IncomeWOJob,Married
10808102041,2,Spouse,Female,47,illiterate,,,Housewife,Married
10808102041,3,Child,Male,21,illiterate,,,employed,Single
10808102041,4,Child,Male,19,illiterate,,,employed,Single
10808102426,1,Head,Male,41,literate,No,Secondary,employed,Married
10808102426,2,Spouse,Female,33,literate,No,Secondary,Housewife,Married
10808102426,3,Child,Male,14,literate,Yes,Secondary,Student,Single
10808102426,4,Child,Female,9,literate,Yes,Elemantry,,
10808102429,1,Head,Male,32,literate,No,Diploma,employed,Married
10808102429,2,Spouse,Female,29,literate,No,Bachelor,Housewife,Married
10808102429,3,Child,Male,7,literate,Yes,Elemantry,,
10808102429,4,Child,Female,3,,,,,
10808102432,1,Head,Male,63,illiterate,,,employed,Married
10808102432,2,Spouse,Female,48,literate,No,Secondary,Housewife,Married
10808102432,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
10808102432,4,Child,Female,7,literate,Yes,Elemantry,,
10808102435,1,Head,Female,61,illiterate,,,employed,Widowed
10808102435,2,Child,Female,20,literate,No,Secondary,unemployed,Single
10808102435,3,Child,Female,19,literate,No,Diploma,unemployed,Single
10808102438,1,Head,Male,57,illiterate,,,employed,Married
10808102438,2,Spouse,Female,54,literate,No,Elemantry,Housewife,Married
10808102438,3,Child,Male,25,literate,No,Diploma,unemployed,Single
10808102438,4,Child,Male,20,literate,No,Diploma,unemployed,Single
10808102441,1,Head,Male,40,literate,No,Elemantry,employed,Married
10808102441,2,Spouse,Female,40,literate,No,Diploma,Housewife,Married
10808102441,3,Child,Female,16,literate,Yes,HighSchool,Student,Single
10808102441,4,Child,Male,9,literate,Yes,Elemantry,,
10808102441,5,Child,Male,6,illiterate,,,,
10809102827,1,Head,Male,66,literate,No,College,IncomeWOJob,Married
10809102827,2,Spouse,Female,54,literate,No,Diploma,Housewife,Married
10809102827,3,Child,Female,34,literate,No,Master,unemployed,Single
10809102828,1,Head,Male,29,literate,No,Bachelor,employed,Married
10809102828,2,Spouse,Female,26,literate,No,Diploma,Housewife,Married
10809102828,3,Child,Female,4,,,,,
10809102833,1,Head,Male,61,illiterate,,,employed,Married
10809102833,2,Spouse,Female,50,literate,No,Elemantry,Housewife,Married
10809102833,3,Child,Male,32,literate,No,Secondary,unemployed,Single
10809102833,4,Child,Male,17,literate,Yes,HighSchool,Student,Single
10809102833,5,Child,Female,11,literate,Yes,Elemantry,Student,Single
10809102835,1,Head,Male,39,literate,No,Secondary,employed,Married
10809102835,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
10809102835,3,Child,Female,12,literate,Yes,Elemantry,Student,Single
10809102835,4,Child,Male,8,literate,Yes,Elemantry,,
10809102838,1,Head,Male,33,literate,No,Secondary,employed,Married
10809102838,2,Spouse,Female,30,literate,No,Bachelor,Housewife,Married
10809102838,3,Child,Female,7,literate,Yes,Elemantry,,
10809102838,4,Child,Female,1,,,,,
10809102841,1,Head,Male,37,literate,No,HighSchool,employed,Married
10809102841,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
10809102841,3,Child,Male,6,literate,Yes,Elemantry,,
10809102841,4,Child,Female,4,,,,,
10809102841,5,Child,Female,2,,,,,
10810103226,1,Head,Male,61,literate,No,Secondary,employed,Married
10810103226,2,Spouse,Female,60,illiterate,,,Housewife,Married
10810103226,3,Child,Male,38,literate,No,HighSchool,employed,Single
10810103226,4,Child,Male,36,literate,No,Diploma,employed,Single
10810103226,5,Child,Male,35,literate,No,Diploma,employed,Single
10810103226,6,Child,Male,32,literate,No,Diploma,employed,Single
10810103226,7,Child,Male,29,literate,No,HighSchool,employed,Single
10810103226,8,Child,Male,27,literate,No,HighSchool,employed,Single
10810103226,9,Child,Female,26,literate,No,Diploma,Housewife,Single
10810103229,1,Head,Male,27,literate,No,College,employed,Married
10810103229,2,Spouse,Female,26,literate,No,College,Housewife,Married
10810103229,3,Child,Female,2,,,,,
10810103238,1,Head,Male,38,literate,No,Elemantry,employed,Married
10810103238,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married
10810103238,3,Child,Male,3,,,,,
10810103241,1,Head,Male,64,literate,No,Diploma,IncomeWOJob,Married
10810103241,2,Spouse,Female,63,literate,No,Diploma,Housewife,Married
10810103241,3,Child,Male,26,literate,No,Diploma,employed,Married
10810103626,1,Head,Male,32,literate,No,Diploma,employed,Married
10810103626,2,Spouse,Female,30,literate,No,Bachelor,Housewife,Married
10810103626,3,Child,Male,6,literate,Yes,Elemantry,,
10810103626,4,Child,Male,2,,,,,
10810103628,1,Head,Male,34,literate,No,Secondary,employed,Married
10810103628,2,Spouse,Female,28,literate,No,Elemantry,Housewife,Married
10810103628,3,Child,Female,6,literate,Yes,Elemantry,,
10810103632,1,Head,Male,73,illiterate,,,IncomeWOJob,Married
10810103632,2,Spouse,Female,62,illiterate,,,Housewife,Married
10810103634,1,Head,Male,28,literate,No,Secondary,employed,Married
10810103634,2,Spouse,Female,29,literate,No,HighSchool,Housewife,Married
10810103634,3,Child,Female,5,,,,,
10810103634,4,Child,Male,3,,,,,
10810103638,1,Head,Male,54,literate,No,College,employed,Married
10810103638,2,Spouse,Female,42,literate,No,Diploma,Housewife,Married
10810103638,3,Child,Male,20,literate,No,Diploma,Other,Single
10810103638,4,Child,Male,19,literate,Yes,Bachelor,Student,Single
10810103638,5,Child,Female,14,literate,Yes,Secondary,Student,Single
10810103638,6,Child,Female,2,,,,,
10810103641,1,Head,Male,83,illiterate,,,IncomeWOJob,Married
10810103641,2,Spouse,Female,65,illiterate,,,IncomeWOJob,Married
10812104026,1,Head,Male,72,illiterate,,,IncomeWOJob,Married
10812104026,2,Spouse,Female,67,illiterate,,,Housewife,Married
10812104029,1,Head,Male,71,illiterate,,,IncomeWOJob,Married
10812104029,2,Spouse,Female,66,illiterate,,,Housewife,Married
10812104029,3,Child,Male,24,literate,No,Diploma,unemployed,Single
10812104029,4,Child,Female,19,literate,No,Diploma,unemployed,Single
10812104031,1,Head,Male,65,literate,No,Elemantry,employed,Married
10812104031,2,Spouse,Female,51,literate,No,Secondary,Housewife,Married
10812104031,3,Child,Female,25,literate,No,Bachelor,unemployed,Single
10812104031,4,Child,Female,18,literate,Yes,Diploma,Student,Single
10812104034,1,Head,Male,77,literate,No,Elemantry,IncomeWOJob,Married
10812104034,2,Spouse,Female,58,illiterate,,,Housewife,Married
10812104034,3,Child,Male,33,literate,No,Diploma,employed,Single
10812104034,4,Child,Female,30,literate,No,Bachelor,unemployed,Single
10812104034,5,Child,Female,24,literate,No,Bachelor,unemployed,Single
10812104038,1,Head,Male,35,literate,No,Diploma,employed,Married
10812104038,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
10812104038,3,Child,Male,13,literate,Yes,Secondary,Student,Single
10812104038,4,Child,Female,10,literate,Yes,Elemantry,Student,Single
10812104041,1,Head,Female,51,literate,No,Diploma,IncomeWOJob,Widowed
10813104425,1,Head,Male,32,literate,No,Diploma,employed,Married
10813104425,2,Spouse,Female,21,literate,No,HighSchool,Housewife,Married
10813104428,1,Head,Male,67,literate,No,Elemantry,IncomeWOJob,Married
10813104428,2,Spouse,Female,56,illiterate,,,Housewife,Married
10813104428,3,Child,Male,17,literate,Yes,HighSchool,Student,Single
10813104432,1,Head,Male,50,literate,No,Diploma,employed,Married
10813104432,2,Spouse,Female,46,literate,No,Bachelor,employed,Married
10813104432,3,Child,Female,21,literate,Yes,Bachelor,Student,Single
10813104432,4,Child,Male,15,literate,Yes,Secondary,Student,Single
10813104432,5,Child,Male,10,literate,Yes,Elemantry,Student,Single
10813104435,1,Head,Male,45,literate,No,Secondary,employed,Married
10813104435,2,Spouse,Female,36,literate,No,Elemantry,Housewife,Married
10813104435,3,Child,Male,20,literate,No,Elemantry,Other,Single
10813104435,4,Child,Female,17,literate,Yes,Diploma,Student,Single
10813104435,5,Child,Female,8,literate,Yes,Elemantry,,
10813104435,6,Child,Male,3,,,,,
10813104438,1,Head,Male,43,literate,No,Elemantry,IncomeWOJob,Married
10813104438,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
10813104438,3,Child,Male,13,literate,Yes,Secondary,Student,Single
10813104438,4,Child,Female,9,literate,Yes,Elemantry,,
10813104441,1,Head,Male,54,illiterate,,,IncomeWOJob,Married
10813104441,2,Spouse,Female,42,literate,No,Elemantry,Housewife,Married
10813104441,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
10813104441,4,Child,Female,8,literate,Yes,Elemantry,,
10814106026,1,Head,Male,37,literate,No,Diploma,employed,Married
10814106026,2,Spouse,Female,33,literate,No,Diploma,Housewife,Married
10814106026,3,Child,Female,5,,,,,
10814106029,1,Head,Male,32,literate,No,HighSchool,employed,Married
10814106029,2,Spouse,Female,28,literate,No,HighSchool,Housewife,Married
10814106033,1,Head,Male,36,literate,No,Bachelor,employed,Single
10814106035,1,Head,Male,61,literate,No,College,IncomeWOJob,Married
10814106035,2,Spouse,Female,51,literate,No,Bachelor,IncomeWOJob,Married
10814106035,3,Child,Male,21,literate,Yes,College,Student,Single
10814106038,1,Head,Male,34,literate,No,HighSchool,employed,Married
10814106038,2,Spouse,Female,31,literate,No,HighSchool,Housewife,Married
10814106041,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married
10814106041,2,Spouse,Female,62,literate,No,Elemantry,Housewife,Married
10814106041,3,Child,Female,23,literate,No,College,unemployed,Single
10815104826,1,Head,Male,45,literate,No,Secondary,employed,Married
10815104826,2,Spouse,Female,38,literate,No,HighSchool,Housewife,Married
10815104826,3,Child,Male,19,literate,No,Diploma,unemployed,Single
10815104826,4,Child,Female,16,literate,Yes,HighSchool,Student,Single
10815104826,5,Child,Male,11,literate,Yes,Elemantry,Student,Single
10815104826,6,Child,Male,5,,,,,
10815104829,1,Head,Male,49,illiterate,,,employed,Married
10815104829,2,Spouse,Female,43,illiterate,,,Housewife,Married
10815104829,3,Child,Female,17,illiterate,,,unemployed,Single
10815104829,4,Child,Male,7,literate,Yes,Elemantry,,
10815104829,5,Child,Male,6,literate,Yes,Elemantry,,
10815104829,6,Child,Male,2,,,,,
10815104831,1,Head,Male,46,literate,No,Diploma,employed,Married
10815104831,2,Spouse,Female,41,literate,No,Elemantry,Housewife,Married
10815104831,3,Child,Male,19,literate,No,Diploma,unemployed,Single
10815104831,4,Child,Male,13,literate,Yes,Secondary,Student,Single
10815104835,1,Head,Male,53,literate,Yes,Bachelor,employed,Married
10815104835,2,Spouse,Female,46,literate,No,Elemantry,Housewife,Married
10815104835,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
10815104838,1,Head,Male,57,literate,No,Diploma,employed,Married
10815104838,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
10815104838,3,Child,Male,18,literate,Yes,HighSchool,Student,Single
10815104838,4,Child,Male,14,literate,Yes,Secondary,Student,Single
10815104838,5,Child,Female,12,literate,Yes,Elemantry,Student,Single
10815104838,6,Child,Female,9,literate,Yes,Elemantry,,
10817105226,1,Head,Female,77,illiterate,,,IncomeWOJob,Widowed
10817105229,1,Head,Male,38,literate,No,Elemantry,employed,Married
10817105229,2,Spouse,Female,34,literate,No,Secondary,Housewife,Married
10817105229,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
10817105232,1,Head,Female,82,illiterate,,,IncomeWOJob,Widowed
10817105238,1,Head,Male,39,literate,No,Diploma,employed,Married
10817105238,2,Spouse,Female,36,literate,No,Diploma,Housewife,Married
10817105238,3,Child,Male,12,literate,Yes,Secondary,Student,Single
10817105238,4,Child,Male,8,literate,Yes,Elemantry,,
10817105241,1,Head,Male,32,literate,No,Diploma,employed,Married
10817105241,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married
10817105241,3,Child,Female,6,literate,Yes,Elemantry,,
10818105626,1,Head,Male,47,literate,No,Secondary,IncomeWOJob,Married
10818105626,2,Spouse,Female,42,literate,No,College,employed,Married
10818105626,3,Child,Female,12,literate,Yes,Secondary,Student,Single
10818105626,4,Child,Male,16,literate,Yes,HighSchool,Student,Single
10818105629,1,Head,Male,50,literate,No,Master,employed,Married
10818105629,2,Spouse,Female,47,literate,No,Diploma,Housewife,Married
10818105632,1,Head,Male,26,literate,No,Diploma,employed,Married
10818105632,2,Spouse,Female,25,literate,No,Diploma,Housewife,Married
10818105635,1,Head,Male,47,literate,No,Secondary,employed,Married
10818105635,2,Spouse,Female,44,literate,No,Elemantry,Housewife,Married
10818105635,3,Child,Male,11,literate,Yes,Elemantry,Student,Single
10818105641,1,Head,Male,40,literate,No,Diploma,employed,Married
10818105641,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married
10818105641,3,Child,Female,12,literate,Yes,Secondary,Student,Single
10818105641,4,Child,Female,8,illiterate,,,,
10818105641,5,Child,Male,2,,,,,
10823106426,1,Head,Male,43,literate,No,Diploma,employed,Married
10823106426,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married
10823106426,3,Child,Female,14,literate,Yes,Secondary,Student,Single
10823106426,4,Child,Male,10,literate,Yes,Elemantry,Student,Single
10823106426,5,Child,Female,4,,,,,
10823106429,1,Head,Male,37,literate,No,Diploma,employed,Married
10823106429,2,Spouse,Female,30,literate,No,HighSchool,Housewife,Married
10823106429,3,Child,Female,13,literate,Yes,Elemantry,Student,Single
10823106429,4,Child,Male,8,literate,Yes,Elemantry,,
10823106429,5,Child,Male,4,,,,,
10823106432,1,Head,Male,69,illiterate,,,IncomeWOJob,Married
10823106432,2,Spouse,Female,66,illiterate,,,Housewife,Married
10823106432,3,Child,Male,29,literate,No,Diploma,unemployed,Single
10823106438,1,Head,Male,65,literate,No,Secondary,IncomeWOJob,Married
10823106438,2,Spouse,Female,55,illiterate,,,Housewife,Married
10823106441,1,Head,Male,70,illiterate,,,employed,Married
10823106441,2,Spouse,Female,68,illiterate,,,Housewife,Married
10823106441,3,Child,Male,35,literate,No,Diploma,employed,Divorced
10904106528,1,Head,Female,44,literate,No,Diploma,Housewife,Widowed
10904106528,2,Child,Female,22,literate,Yes,Bachelor,Student,Married
10904106528,3,Child,Male,20,literate,Yes,Bachelor,employed,Single
10904106528,4,Child,Male,14,literate,Yes,Secondary,Student,Single
10904106530,1,Head,Male,41,literate,No,Secondary,employed,Married
10904106530,2,Spouse,Female,38,literate,No,Secondary,Housewife,Married
10904106530,3,Child,Male,19,literate,No,Diploma,Other,Single
10904106530,4,Child,Male,17,literate,Yes,Secondary,Student,Single
10904106535,1,Head,Male,49,literate,No,Diploma,employed,Married
10904106535,2,Spouse,Female,45,literate,No,Diploma,Housewife,Married
10904106535,3,Child,Male,14,literate,Yes,Secondary,Student,Single
10904106535,4,Child,Male,14,literate,Yes,Secondary,Student,Single
10904106536,1,Head,Male,50,literate,No,Elemantry,IncomeWOJob,Married
10904106536,2,Spouse,Female,40,literate,No,Secondary,IncomeWOJob,Married
10904106536,3,Child,Female,20,literate,No,Diploma,Housewife,Married
10904106536,4,Child,Female,12,literate,Yes,Elemantry,Student,Single
10904106536,5,Child,Male,10,literate,Yes,Elemantry,Student,Single
10904106538,1,Head,Male,38,literate,No,Diploma,employed,Married
10904106538,2,Spouse,Female,35,literate,No,Diploma,Housewife,Married
10904106538,3,Child,Male,9,literate,Yes,Elemantry,,
10904106538,4,Child,Female,7,literate,Yes,Elemantry,,
10904106541,1,Head,Male,65,literate,No,Diploma,IncomeWOJob,Married
10904106541,2,Spouse,Female,55,illiterate,,,Housewife,Married
10904106541,3,Child,Male,30,literate,No,Bachelor,employed,Married
10904106541,4,Child,Female,25,literate,No,Diploma,Housewife,Single
10904106541,5,Child,Male,18,literate,Yes,Secondary,Student,Single
10904106541,6,Child,Female,18,literate,Yes,Secondary,Student,Single
10905106926,1,Head,Male,70,literate,No,Elemantry,IncomeWOJob,Married
10905106926,2,Spouse,Female,68,literate,No,Elemantry,Housewife,Married
10905106932,1,Head,Male,38,literate,No,Master,employed,Married
10905106932,2,Spouse,Female,35,literate,No,Master,employed,Married
10905106933,1,Head,Male,56,literate,No,Bachelor,employed,Married
10905106933,2,Spouse,Female,40,literate,No,Bachelor,employed,Married
10905106933,3,Child,Female,19,literate,No,College,Housewife,Single
10905106938,1,Head,Female,60,literate,No,Elemantry,IncomeWOJob,Widowed
10906107325,1,Head,Male,38,literate,No,Secondary,employed,Married
10906107325,2,Spouse,Female,37,literate,No,Diploma,Housewife,Married
10906107325,3,Child,Male,10,literate,Yes,Elemantry,Student,Single
10906107335,1,Head,Male,68,literate,No,Elemantry,IncomeWOJob,Widowed
10906107335,2,Child,Male,23,literate,No,HighSchool,Other,Single
10906107336,1,Head,Male,60,literate,No,Elemantry,employed,Married
10906107336,2,Spouse,Female,55,illiterate,,,IncomeWOJob,Married
10906107336,3,Child,Male,30,literate,No,Diploma,unemployed,Single
10906107336,4,Child,Female,19,literate,No,Diploma,unemployed,Married
10906107336,5,Child,Female,27,literate,No,Diploma,Housewife,Divorced
10906107336,6,GrandSonDaughter,Male,6,literate,Yes,Elemantry,,
10906107338,1,Head,Male,42,literate,No,Secondary,employed,Married
10906107338,2,Spouse,Female,38,literate,No,Elemantry,Housewife,Married
10906107338,3,Child,Male,20,literate,No,Elemantry,employed,Married
10906107338,4,Child,Female,17,literate,No,Elemantry,Housewife,Married
10906107338,5,Child,Female,8,literate,Yes,Elemantry,,
10906107341,1,Head,Male,68,literate,No,Elemantry,IncomeWOJob,Married
10906107341,2,Spouse,Female,45,illiterate,,,Housewife,Married
10906107341,3,Child,Male,20,literate,No,Secondary,employed,Single
10906107341,4,Child,Male,11,literate,Yes,Elemantry,Student,Single
10906107341,5,Child,Female,4,,,,,
10907107727,1,Head,Male,66,literate,No,Secondary,IncomeWOJob,Married
10907107727,2,Spouse,Female,56,literate,No,Elemantry,Housewife,Married
10907107731,1,Head,Male,36,literate,No,Elemantry,employed,Married
10907107731,2,Spouse,Female,29,literate,No,Bachelor,Housewife,Married
10907107731,3,Child,Male,9,literate,Yes,Elemantry,,
10907107731,4,Child,Male,3,,,,,
10907107738,1,Head,Male,51,literate,No,Secondary,employed,Married
10907107738,2,Spouse,Female,39,literate,No,Diploma,Housewife,Married
10907107738,3,Child,Female,18,literate,Yes,Diploma,Student,Single
10907107738,4,Child,Female,9,literate,Yes,Elemantry,,
10907107741,1,Head,Male,41,literate,No,Secondary,unemployed,Married
10907107741,2,Spouse,Female,30,literate,No,Elemantry,Housewife,Married
10907107741,3,Child,Female,17,literate,Yes,HighSchool,Student,Single
10907107741,4,Child,Male,13,literate,Yes,Elemantry,Student,Single
10907107741,5,Child,Male,4,,,,,
10908108125,1,Head,Male,39,literate,No,Bachelor,employed,Married
10908108125,2,Spouse,Female,29,literate,No,Diploma,Housewife,Married
10908108125,3,Child,Male,4,,,,,
10908108126,1,Head,Male,67,illiterate,,,IncomeWOJob,Married
10908108126,2,Spouse,Female,65,illiterate,,,Housewife,Married
10908108126,3,Child,Female,45,literate,No,Diploma,employed,Single
10908108131,1,Head,Male,66,literate,No,Elemantry,IncomeWOJob,Married
10908108131,2,Spouse,Female,64,literate,No,Elemantry,Housewife,Married
10908108131,3,Child,Female,32,illiterate,,,Housewife,Single
10908108131,4,Child,Female,28,literate,No,Secondary,Housewife,Single
10908108132,1,Head,Male,46,literate,No,Bachelor,employed,Married
10908108132,2,Spouse,Female,41,literate,No,Bachelor,Housewife,Married
10908108132,3,Child,Male,17,literate,Yes,HighSchool,Student,Single
10908108132,4,Child,Female,12,literate,Yes,Secondary,Student,Single
10908108132,5,Child,Female,5,,,,,
10908108132,6,Child,Male,4,,,,,
10908108141,1,Head,Male,73,literate,No,Secondary,IncomeWOJob,Married
10908108141,2,Spouse,Female,63,literate,No,Elemantry,Housewife,Married
10908108525,1,Head,Male,75,illiterate,,,IncomeWOJob,Married
10908108525,2,Spouse,Female,69,illiterate,,,Housewife,Married
10908108527,1,Head,Male,46,literate,No,College,employed,Married
10908108527,2,Spouse,Female,44,literate,No,Secondary,employed,Married
10908108527,3,Child,Male,19,literate,Yes,Bachelor,Student,Single
10908108527,4,Child,Male,15,literate,Yes,Secondary,Student,Single
10908108531,1,Head,Female,55,literate,No,Elemantry,IncomeWOJob,Widowed
10908108531,2,Child,Male,29,literate,No,Master,employed,Single
10908108534,1,Head,Male,77,illiterate,,,IncomeWOJob,Married
10908108534,2,Spouse,Female,70,literate,No,Other,Housewife,Married
10908108538,1,Head,Male,75,literate,No,Other,IncomeWOJob,Married
10908108538,2,Spouse,Female,70,literate,No,Other,Housewife,Married
10908108541,1,Head,Male,50,literate,No,HighSchool,unemployed,Divorced
10913108928,1,Head,Male,28,literate,No,College,employed,Married
10913108928,2,Spouse,Female,24,literate,No,Diploma,Housewife,Married
10913108928,3,Child,Male,1,,,,,
10913108930,1,Head,Male,38,literate,No,Secondary,employed,Married
10913108930,2,Spouse,Female,29,literate,No,Bachelor,Housewife,Married
10913108930,3,Child,Female,4,,,,,
10913108935,1,Head,Male,35,literate,No,Bachelor,employed,Married
10913108935,2,Spouse,Female,30,literate,No,Diploma,Housewife,Married
10913108935,3,Child,Female,9,literate,Yes,Elemantry,,
10913108935,4,Child,Male,1,,,,,
10913108936,1,Head,Male,65,literate,No,Elemantry,IncomeWOJob,Married
10913108936,2,Spouse,Female,55,illiterate,,,Housewife,Married
10913108938,1,Head,Male,36,literate,No,Diploma,employed,Married
10913108938,2,Spouse,Female,39,literate,No,Diploma,employed,Married
10913108938,3,Child,Female,10,illiterate,,,Other,Single
10913108938,4,Child,Female,7,literate,Yes,Elemantry,,
10913108941,1,Head,Male,54,literate,No,Elemantry,employed,Married
10913108941,2,Spouse,Female,46,literate,No,Elemantry,Housewife,Married
10913108941,3,Child,Female,11,literate,Yes,Elemantry,Student,Single
10914109325,1,Head,Male,51,literate,No,Diploma,employed,Married
10914109325,2,Spouse,Female,51,literate,No,Bachelor,IncomeWOJob,Married
10914109330,1,Head,Male,71,literate,No,Elemantry,IncomeWOJob,Married
10914109330,2,Spouse,Female,65,literate,No,Elemantry,Housewife,Married
10914109332,1,Head,Male,38,literate,No,Secondary,employed,Married
10914109332,2,Spouse,Female,26,literate,No,Bachelor,Housewife,Married
10914109332,3,Child,Female,2,,,,,
10914109336,1,Head,Male,30,literate,No,Diploma,unemployed,Married
10914109336,2,Spouse,Female,30,literate,No,Master,employed,Married
10914109336,3,Child,Female,3,,,,,
10914109338,1,Head,Male,35,literate,No,Diploma,employed,Married
10914109338,2,Spouse,Female,31,literate,No,Diploma,Housewife,Married
10914109338,3,Child,Female,5,,,,,
10914109341,1,Head,Male,48,literate,No,Elemantry,employed,Married
10914109341,2,Spouse,Female,46,literate,No,Elemantry,Housewife,Married
10914109341,3,Child,Female,25,literate,No,Bachelor,employed,Single
10916109725,1,Head,Female,86,illiterate,,,Housewife,Widowed
10916109729,1,Head,Female,80,literate,No,Elemantry,IncomeWOJob,Widowed
10916109735,1,Head,Male,61,literate,No,Diploma,employed,Married
10916109735,2,Spouse,Female,58,literate,No,Diploma,Housewife,Married
10916109735,3,Child,Male,28,literate,Yes,Bachelor,Student,Single
10916109738,1,Head,Female,54,literate,No,Diploma,employed,Widowed
10916109738,2,Parent,Female,85,literate,No,Elemantry,IncomeWOJob,Widowed
10916109738,3,Child,Male,34,literate,No,Bachelor,unemployed,Divorced
10916109741,1,Head,Male,64,literate,No,Diploma,IncomeWOJob,Married
10916109741,2,Spouse,Female,48,literate,No,Secondary,Housewife,Married
10916109741,3,Child,Female,30,literate,No,Bachelor,employed,Single
10916109741,4,Child,Male,28,literate,No,Diploma,employed,Single
10916110126,1,Head,Male,38,literate,No,College,employed,Married
10916110126,2,Spouse,Female,33,literate,No,Bachelor,Housewife,Married
10916110126,3,Child,Female,8,literate,Yes,Elemantry,,
10916110126,4,Child,Female,3,,,,,
10916110126,5,Child,Female,1,,,,,
10916110130,1,Head,Male,41,literate,No,Diploma,employed,Married
10916110130,2,Spouse,Female,39,literate,No,Secondary,Housewife,Married
10916110130,3,Child,Female,19,literate,No,Diploma,Other,Single
10916110130,4,Child,Male,9,literate,Yes,Elemantry,,
10916110135,1,Head,Male,33,literate,No,Diploma,employed,Married
10916110135,2,Spouse,Female,34,literate,No,Diploma,Housewife,Married
10916110135,3,Child,Female,10,literate,Yes,Elemantry,Student,Single
10916110136,1,Head,Male,80,illiterate,,,IncomeWOJob,Married
10916110136,2,Spouse,Female,75,illiterate,,,Housewife,Married
10916110136,3,Child,Male,40,literate,No,Secondary,Other,Divorced
10916110138,1,Head,Male,29,literate,No,Bachelor,employed,Married
10916110138,2,Spouse,Female,22,literate,No,Secondary,Housewife,Married
10916110141,1,Head,Male,51,literate,No,Secondary,employed,Married
10916110141,2,Spouse,Female,41,literate,No,Secondary,Housewife,Married
10916110141,3,Child,Male,19,literate,Yes,Bachelor,Student,Single
10916110141,4,Child,Female,12,literate,Yes,Elemantry,Student,Single
10916110141,5,Child,Female,7,literate,Yes,Elemantry,,
10916110526,1,Head,Male,55,literate,No,Elemantry,employed,Married
